102.28, 12.9226, -0.93741, 13.42, 4.94522, 0.142515, 0, 13.88, 2.25
102.3, 12.7858, -1.09417, 13.44, 4.92615, -2.90213, 0, 13.91, 2.26
102.32, 12.6366, -1.27335, 13.47, 4.88469, -1.99521, 0, 13.9, 2.29
102.34, 12.4752, -1.42479, 13.46, 4.85982, -1.28264, 0, 14.33, 3.01
102.36, 12.3018, -2.02822, 13.89, 4.82748, 0.272074, 0, 14.21, 3.06
102.38, 12.1167, -2.09329, 13.77, 4.78063, -2.05999, 16, 14.06, 3.19
102.4, 11.9204, -2.13958, 13.62, 4.74207, -4.13294, 16, 13.96, 3.79
102.42, 11.7134, -2.24656, 13.52, 4.68859, -1.80087, 16, 13.94, 3.82
102.44, 11.4964, -2.44362, 13.5, 4.6264, -1.67131, -16, 14.05, 3.82
102.46, 11.2699, -2.7801, 13.61, 4.59116, -2.51345, 32, 13.12, 2.06
102.48, 11.0348, -2.08523, 12.68, 4.52856, -3.09646, 16, 13.15, 1.7
102.5, 10.7918, -2.35819, 12.71, 4.46844, -1.80087, 16, 13.27, 1.35
102.52, 10.5419, -2.72808, 12.83, 4.42947, -2.05999, -16, 12.87, 0.94
102.54, 10.286, -2.58395, 12.43, 4.37558, -3.22602, 0, 12.8, 0.83
102.56, 10.0252, -2.77478, 12.36, 4.3109, -3.22602, 16, 12.72, 0.78
102.58, 9.76049, -2.95951, 12.28, 4.26405, -2.51345, 16, 12.71, 1.65
102.6, 9.49297, -3.21703, 12.27, 4.20228, -3.80904, 16, 12.59, 1.97
102.62, 9.2238, -3.3662, 12.15, 4.09407, -2.64301, 0, 12.48, 2.21
102.64, 8.95416, -3.52584, 12.04, 4.04681, -3.67948, 16, 12.55, 2
102.66, 8.68525, -3.86475, 12.11, 3.95601, -3.87382, 32, 12.53, 1.95
102.68, 8.41828, -4.11172, 12.09, 3.83785, -4.45684, 16, 12.57, 2.05
102.7, 8.15448, -4.41552, 12.13, 3.78686, -3.80904, -16, 12.22, 2.71
102.72, 7.89507, -4.32493, 11.78, 3.69648, -4.39206, 0, 12.14, 2.73
102.74, 7.64127, -4.49873, 11.7, 3.59864, -3.6147, 16, 12.07, 2.62
102.76, 7.39427, -4.67573, 11.63, 3.51821, -6.1411, 0, 11.76, 3.56
102.78, 7.15526, -4.60474, 11.32, 3.41995, -2.64301, 16, 11.66, 3.56
102.8, 6.92538, -4.73462, 11.22, 3.2906, -5.55809, 16, 11.53, 3.56
102.82, 6.70575, -4.82425, 11.09, 3.22716, -5.81721, 16, 10.91, 3.92
102.84, 6.49742, -4.41258, 10.47, 3.12932, -3.54992, 16, 10.79, 4.3
102.86, 6.30142, -4.48858, 10.35, 3.01945, -3.67948, -16, 10.83, 4.47
102.88, 6.11869, -4.71131, 10.39, 2.94939, -2.57823, -16, 10.51, 5.64
102.9, 5.95012, -4.55988, 10.07, 2.86067, -3.67948, 16, 10.49, 5.69
102.92, 5.79652, -4.69348, 10.05, 2.73712, -3.87382, 16, 10.65, 5.76
102.94, 5.65864, -4.99135, 10.21, 2.65088, -5.62287, 16, 10.27, 5.89
102.96, 5.53713, -4.73287, 9.83, 2.55636, -5.68765, 16, 10.37, 5.71
102.98, 5.43256, -4.93744, 9.93, 2.42369, -3.54992, 16, 10.48, 5.26
103, 5.34539, -5.13461, 10.04, 2.34741, -4.84551, 16, 9.22, 4.33
103.02, 5.27602, -3.94398, 8.78, 2.25412, -2.77257, 0, 9.34, 4
103.04, 5.22472, -4.11528, 8.9, 2.16457, -2.25433, 0, 9.44, 3.62
103.06, 5.19168, -4.24832, 9, 2.10528, -3.74426, 16, 8.3, 4.67
103.08, 5.17696, -3.12304, 7.86, 2.04849, -3.48514, -16, 8.23, 4.75
103.1, 5.18055, -3.04945, 7.79, 1.96474, -3.16124, -16, 8.08, 4.85
103.12, 5.20231, -2.87769, 7.64, 1.92328, -1.93043, -16, 6.87, 2.54
103.14, 5.24201, -1.62799, 6.43, 1.89343, 0.0777355, 16, 6.9, 2.74
103.16, 5.29931, -1.60069, 6.46, 1.85529, -1.34742, 0, 7.04, 2.9
103.18, 5.37377, -1.66623, 6.6, 1.82792, -2.25433, 0, 6.56, 2.09
103.2, 5.46483, -1.09516, 6.12, 1.79186, -1.4122, 0, 6.62, 2.03
103.22, 5.57188, -1.04812, 6.18, 1.74791, -0.829179, 16, 6.63, 1.97
103.24, 5.69415, -0.935845, 6.19, 1.72055, -2.90213, 0, 6.36, 3.34
103.26, 5.83085, -0.529154, 5.92, 1.69982, 0.0129559, 32, 6.37, 3.56
103.28, 5.98104, -0.388963, 5.93, 1.68738, 0.336854, 0, 6.43, 3.67
103.3, 6.14374, -0.286263, 5.99, 1.68489, -0.0518237, 0, 6.09, 4.95
103.32, 6.31787, 0.227874, 5.65, 1.68448, 0.660752, 0, 6.18, 5.16
103.34, 6.50231, 0.322314, 5.74, 1.6824, 0.142515, 0, 6.26, 5.28
103.36, 6.69585, 0.435853, 5.82, 1.68365, 0.272074, -16, 5.96, 2.71
103.38, 6.89724, 0.937235, 5.52, 1.68862, 0.272074, 16, 5.95, 2.58
103.4, 7.10515, 1.15515, 5.51, 1.70728, 1.04943, 16, 5.89, 2.31
103.42, 7.31826, 1.42826, 5.45, 1.72138, 1.89156, -16, 5.67, 2.25
103.44, 7.53519, 1.86519, 5.23, 1.74667, 1.30855, 32, 5.59, 2.27
103.46, 7.75451, 2.16451, 5.15, 1.80595, 2.4098, 16, 5.5, 2.17
103.48, 7.97482, 2.47482, 5.06, 1.82419, 2.4098, 32, 5.76, 3.93
103.5, 8.19468, 2.43468, 5.32, 1.86192, 2.02112, 0, 5.79, 4.09
103.52, 8.41267, 2.62267, 5.35, 1.91001, 3.0576, 16, 5.79, 4.15
103.54, 8.62737, 2.83737, 5.35, 1.94733, 1.82678, 16, 6.22, 4.51
103.56, 8.83736, 2.61736, 5.78, 1.99832, 3.70539, 16, 6.25, 4.52
103.58, 9.04128, 2.79128, 5.81, 2.0659, 2.34502, 16, 6.27, 4.59
103.6, 9.23779, 2.96779, 5.83, 2.1086, 4.35319, 16, 6.19, 3.85
103.62, 9.42558, 3.23558, 5.75, 2.17991, 4.22363, 32, 6.23, 3.64
103.64, 9.60341, 3.37341, 5.79, 2.27485, 3.25194, 32, 6.26, 3.42
103.66, 9.77008, 3.51008, 5.82, 2.30387, 2.7337, 0, 6.4, 2.16
103.68, 9.92448, 3.52448, 5.96, 2.36109, 2.53936, 16, 6.41, 1.9
103.7, 10.0656, 3.65556, 5.97, 2.44525, 4.61231, 16, 6.39, 1.78
103.72, 10.1923, 3.80233, 5.95, 2.49583, 3.89973, 16, 6.5, 0.51
103.74, 10.3039, 3.80392, 6.06, 2.57792, 4.9362, 16, 6.46, 0.68
103.76, 10.3995, 3.93952, 6.02, 2.67617, 3.31671, 16, 6.43, 0.81
103.78, 10.4784, 4.04845, 5.99, 2.71307, 3.57583, 16, 6.95, 2.32
103.8, 10.5401, 3.5901, 6.51, 2.77651, 2.99282, 0, 7.04, 2.36
103.82, 10.584, 3.54398, 6.6, 2.85818, 3.51105, 32, 7.25, 2.24
103.84, 10.6097, 3.3597, 6.81, 2.89839, 4.9362, 16, 7.64, 0.48
103.86, 10.617, 2.97699, 7.2, 2.9639, 2.79848, 32, 7.89, 0.31
103.88, 10.6057, 2.71568, 7.45, 3.01116, 1.56767, 16, 8.1, 0.34
103.9, 10.5757, 2.47573, 7.66, 3.02816, 2.34502, 32, 8.48, 1.66
103.92, 10.5272, 2.0472, 8.04, 3.05511, 1.82678, 16, 8.68, 1.72
103.94, 10.4603, 1.78026, 8.24, 3.12061, 2.0859, 32, 8.72, 1.87
103.96, 10.3752, 1.65522, 8.28, 3.12808, 0.336854, 32, 8.72, 1.55
103.98, 10.2725, 1.55248, 8.28, 3.14922, 0.855091, 64, 8.67, 1.43
104, 10.1525, 1.48254, 8.23, 3.17741, 1.50289, 32, 8.57, 1.28
104.02, 10.016, 1.44604, 8.13, 3.18612, 1.89156, 0, 8.71, 1.57
104.04, 9.8637, 1.1537, 8.27, 3.20809, 1.69723, 32, 8.56, 1.75
104.06, 9.69634, 1.13633, 8.12, 3.2309, 0.91987, 32, 8.51, 1.72
104.08, 9.51488, 1.00487, 8.07, 3.24043, 0.91987, 48, 8.69, 1.15
104.1, 9.32033, 0.630326, 8.25, 3.24541, 0.401633, 32, 8.66, 1.27
104.12, 9.11378, 0.453779, 8.22, 3.25536, 0.855091, 48, 8.73, 1.31
104.14, 8.89641, 0.166406, 8.29, 3.26448, 1.37333, 32, 8.87, 0.32
104.16, 8.66945, -0.200553, 8.43, 3.28065, 0.142515, 16, 8.93, 0.24
104.18, 8.43421, -0.495795, 8.49, 3.28065, 0.207295, 16, 9.02, 0.32
104.2, 8.19204, -0.827959, 8.58, 3.28065, 0.207295, 16, 9.32, 0.58
104.22, 7.94436, -1.37564, 8.88, 3.27857, -0.440501, 16, 9.4, 0.64
104.24, 7.69262, -1.70738, 8.96, 3.26572, -1.15308, 0, 9.4, 0.74
104.26, 7.43828, -1.96172, 8.96, 3.2537, -1.67131, -16, 9.54, 1.13
104.28, 7.18285, -2.35715, 9.1, 3.21017, -2.44867, 0, 9.59, 0.99
104.3, 6.92785, -2.66215, 9.15, 3.12808, -3.67948, 16, 9.58, 1.01
104.32, 6.67479, -2.90521, 9.14, 3.08579, -2.18955, 32, 9.79, 1.34
104.34, 6.42519, -3.36481, 9.35, 3.01945, -2.51345, 0, 9.71, 1.29
104.36, 6.18054, -3.52946, 9.27, 2.92866, -4.19772, 32, 9.63, 1.34
104.38, 5.94233, -3.68767, 9.19, 2.88305, -2.96691, 16, 8.99, 359.97
104.4, 5.712, -3.278, 8.55, 2.81175, -2.05999, 0, 8.88, 359.91
104.42, 5.49096, -3.38904, 8.44, 2.73878, -2.96691, -16, 8.81, 359.69
104.44, 5.28057, -3.52943, 8.37, 2.6911, -4.00338, 0, 8.05, 358.63
104.46, 5.08215, -2.96785, 7.61, 2.61938, -2.96691, -32, 8.04, 358.45
104.48, 4.89691, -3.14309, 7.6, 2.5377, -3.35558, -16, 8.14, 358.43
104.5, 4.72605, -3.41395, 7.7, 2.47344, -2.77257, 0, 7.96, 359.43
104.52, 4.57065, -3.38935, 7.52, 2.41291, -2.05999, -16, 7.96, 359.58
104.54, 4.43173, -3.52827, 7.52, 2.29434, -3.09646, -16, 7.96, 359.71
104.56, 4.31019, -3.64981, 7.52, 2.25537, -2.57823, 0, 7.51, 0.07
104.58, 4.20687, -3.30313, 7.07, 2.19608, -4.52162, 16, 7.66, 0
104.6, 4.1225, -3.5375, 7.22, 2.10404, -4.2625, 0, 7.86, 0.19
104.62, 4.05768, -3.80232, 7.42, 2.04268, -5.55809, -16, 7.59, 1.08
104.64, 4.01295, -3.57705, 7.15, 1.97469, -3.87382, 0, 7.63, 1.16
104.66, 3.98869, -3.64131, 7.19, 1.86441, -2.51345, 16, 7.57, 1.35
104.68, 3.9852, -3.5848, 7.13, 1.82461, -2.83735, 16, 7.24, 3.77
104.7, 4.00266, -3.23734, 6.8, 1.75247, -3.22602, 16, 7.23, 3.96
104.72, 4.04113, -3.18887, 6.79, 1.66914, -2.05999, -16, 7.16, 4.12
104.74, 4.10054, -3.05946, 6.72, 1.62768, -4.39206, -16, 6.93, 4.85
104.76, 4.18075, -2.74925, 6.49, 1.55512, -2.70779, 0, 6.85, 4.52
104.78, 4.28145, -2.56855, 6.41, 1.49086, -2.44867, -16, 6.72, 4.34
104.8, 4.40226, -2.31774, 6.28, 1.45396, -2.57823, 0, 5.88, 3.43
104.82, 4.54268, -1.33732, 5.44, 1.41914, -1.21786, -32, 5.67, 3.55
104.84, 4.70209, -0.967912, 5.23, 1.3868, -1.15308, 16, 5.68, 3.74
104.86, 4.87978, -0.800216, 5.24, 1.37519, -0.57006, 16, 5.23, 3.94
104.88, 5.07495, -0.155045, 4.79, 1.35695, -0.893958, 16, 5.4, 4.04
104.9, 5.2867, -0.1133, 4.96, 1.34078, -0.375722, 0, 5.59, 4.26
104.92, 5.51403, -0.07597, 5.15, 1.33622, -0.764399, 0, 5.96, 5.66
104.94, 5.75588, -0.204125, 5.52, 1.32959, -0.116603, -32, 5.91, 5.54
104.96, 6.01109, 0.101091, 5.47, 1.32793, 0.272074, -16, 5.79, 5.4
104.98, 6.27846, 0.488465, 5.35, 1.32834, 0.207295, -16, 5.7, 6.6
105, 6.55672, 0.856724, 5.26, 1.33332, 0.401633, 48, 5.58, 6.78
105.02, 6.84454, 1.26454, 5.14, 1.34037, 0.98465, 16, 5.52, 6.96
105.04, 7.14055, 1.62055, 5.08, 1.36234, 2.21546, 16, 5.04, 4.47
105.06, 7.44333, 2.40333, 4.6, 1.3897, 1.63245, -16, 5.06, 4.18
105.08, 7.75146, 2.69146, 4.62, 1.45645, 2.21546, 16, 5.11, 3.96
105.1, 8.06348, 2.95348, 4.67, 1.50454, 3.0576, -16, 4.86, 3.42
105.12, 8.37792, 3.51792, 4.42, 1.56964, 3.0576, -16, 4.65, 3
105.14, 8.69331, 4.04331, 4.21, 1.65172, 2.99282, 16, 4.48, 3.12
105.16, 9.00818, 4.52818, 4.04, 1.70894, 5.13054, 0, 4.6, 3.33
105.18, 9.32109, 4.72109, 4.16, 1.81383, 5.77834, 16, 4.65, 3.36
105.2, 9.6306, 4.9806, 4.21, 1.92411, 3.77017, 64, 4.83, 3.46
105.22, 9.93532, 5.10532, 4.39, 2.01408, 5.2601, 32, 4.86, 3.02
105.24, 10.2339, 5.37389, 4.42, 2.1057, 4.67709, 0, 5.12, 2.99
105.26, 10.525, 5.405, 4.68, 2.23422, 5.2601, 32, 5.35, 2.83
105.28, 10.8074, 5.45738, 4.91, 2.296, 6.42614, 0, 5.91, 1.67
105.3, 11.0798, 5.16984, 5.47, 2.40586, 5.38966, 0, 5.9, 1.61
105.32, 11.3412, 5.44124, 5.46, 2.53065, 3.89973, 16, 5.79, 1.7
105.34, 11.5905, 5.80053, 5.35, 2.60321, 5.51922, 48, 6.21, 0.83
105.36, 11.8267, 5.61672, 5.77, 2.71266, 5.06576, 16, 6.2, 0.69
105.38, 12.0489, 5.84893, 5.76, 2.84201, 4.28841, 0, 6.22, 0.77
105.4, 12.2563, 6.03633, 5.78, 2.92037, 7.39783, 32, 6.73, 1.02
105.42, 12.4482, 5.71822, 6.29, 3.04143, 4.67709, 16, 6.83, 0.83
105.44, 12.624, 5.79396, 6.39, 3.16373, 4.48275, 64, 7.05, 0.59
105.46, 12.7831, 5.73305, 6.61, 3.24665, 4.02929, 16, 7.6, 1.78
105.48, 12.9251, 5.32506, 7.16, 3.33454, 5.584, 32, 7.93, 1.45
105.5, 13.0497, 5.11966, 7.49, 3.46638, 4.41797, 32, 8.15, 1.23
105.52, 13.1566, 5.00665, 7.71, 3.53272, 4.54753, 16, 8.55, 1.86
105.54, 13.2459, 4.69589, 8.11, 3.61812, 4.41797, 32, 8.62, 1.82
105.56, 13.3174, 4.69739, 8.18, 3.72757, 4.22363, 32, 8.66, 1.81
105.58, 13.3712, 4.71122, 8.22, 3.77525, 3.64061, 48, 9.41, 2.58
105.6, 13.4076, 3.99758, 8.97, 3.85651, 3.96451, 32, 9.43, 2.54
105.62, 13.4268, 3.99675, 8.99, 3.9415, 3.64061, 32, 9.5, 2.61
105.64, 13.4291, 3.92911, 9.06, 3.99167, 4.48275, 64, 10.07, 1.88
105.66, 13.4151, 3.34513, 9.63, 4.06671, 4.54753, 32, 10.16, 1.58
105.68, 13.3854, 3.22535, 9.72, 4.14589, 1.24377, 48, 10.29, 1.3
105.7, 13.3404, 3.05043, 9.85, 4.1915, 3.83495, 32, 10.09, 359.77
105.72, 13.2811, 3.19106, 9.65, 4.22881, 1.17899, -16, 10.25, 359.6
105.74, 13.208, 2.95803, 9.81, 4.30344, 3.38149, 16, 10.44, 359.34
105.76, 13.1222, 2.6822, 10, 4.34324, 1.17899, 48, 10.82, 359.44
105.78, 13.0245, 2.20447, 10.38, 4.35941, 0.98465, 48, 10.84, 359.31
105.8, 12.9158, 2.07579, 10.4, 4.40709, 2.60414, 48, 10.75, 359.27
105.82, 12.7972, 2.04718, 10.31, 4.43735, 2.86326, 48, 11.58, 359.94
105.84, 12.6697, 1.08968, 11.14, 4.46057, 0.336854, 32, 11.4, 0.19
105.86, 12.5343, 1.13434, 10.96, 4.4643, -0.181383, 64, 11.14, 0.52
105.88, 12.3923, 1.25228, 10.7, 4.46803, 0.531193, 48, 12.06, 359.53
105.9, 12.2446, 0.184603, 11.62, 4.5182, 3.12238, 0, 11.81, 359.94
105.92, 12.0924, 0.282421, 11.37, 4.52897, -0.116603, 48, 11.56, 0.39
105.94, 11.9369, 0.376854, 11.12, 4.53105, 0.336854, 32, 11.56, 358.48
105.96, 11.779, 0.219011, 11.12, 4.53436, 0.272074, 32, 11.72, 358.49
105.98, 11.62, -0.100013, 11.28, 4.54017, 0.0129559, 32, 11.92, 358.5
106, 11.4609, -0.459147, 11.48, 4.54058, 0.272074, 32, 11.76, 358.79
106.02, 11.3027, -0.45735, 11.32, 4.54058, 0.142515, 16, 11.93, 358.45
106.04, 11.1464, -0.783615, 11.49, 4.54141, 0.207295, 32, 12.05, 358.13
106.06, 10.993, -1.05698, 11.61, 4.541, 0.207295, 32, 12.53, 1.2
106.08, 10.8435, -1.68653, 12.09, 4.54017, 0.142515, 16, 12.64, 1.42
106.1, 10.6986, -1.94142, 12.2, 4.53727, -0.0518237, 0, 12.68, 1.62
106.12, 10.5592, -2.12084, 12.24, 4.5211, -1.60653, 0, 13.06, 2.33
106.14, 10.4259, -2.63405, 12.62, 4.47466, -2.18955, 16, 13.06, 2.5
106.16, 10.2996, -2.76041, 12.62, 4.40418, -3.22602, 16, 13.02, 2.65
106.18, 10.1807, -2.83932, 12.58, 4.35941, -2.96691, 0, 13.03, 1.68
106.2, 10.0697, -2.96026, 12.59, 4.28602, -3.35558, 16, 12.83, 1.56
106.22, 9.96718, -2.86282, 12.39, 4.21679, -2.51345, 16, 12.71, 1.45
106.24, 9.87336, -2.83664, 12.27, 4.17823, -2.64301, 0, 12.36, 1.15
106.26, 9.78855, -2.57145, 11.92, 4.13221, -2.12477, -16, 12.14, 1.31
106.28, 9.71293, -2.42707, 11.7, 4.07376, -1.73609, 0, 11.96, 1.42
106.3, 9.64658, -2.31342, 11.52, 4.0439, -1.73609, 0, 11.72, 0.54
106.32, 9.58953, -2.13047, 11.28, 3.99001, -2.77257, 32, 11.61, 0.57
106.34, 9.54168, -2.06832, 11.17, 3.94565, -1.0883, 0, 11.6, 0.7
106.36, 9.50289, -2.09711, 11.16, 3.90294, -2.57823, 0, 11.5, 0.3
106.38, 9.47292, -2.02708, 11.06, 3.85734, -1.4122, 0, 11.41, 0.34
106.4, 9.45145, -1.95855, 10.97, 3.79888, -2.05999, 0, 11.33, 0.45
106.42, 9.43808, -1.89192, 10.89, 3.76613, -2.38389, 0, 11.1, 1.11
106.44, 9.43235, -1.66765, 10.66, 3.73213, -1.47697, 0, 11.01, 1.24
106.46, 9.43373, -1.57627, 10.57, 3.6915, -0.764399, 16, 11.04, 1.3
106.48, 9.44161, -1.59839, 10.6, 3.67243, -0.764399, 0, 10.87, 2.08
106.5, 9.45536, -1.41464, 10.43, 3.6488, -1.73609, 0, 10.97, 2.07
106.52, 9.47426, -1.49574, 10.53, 3.59242, -0.958738, 0, 11.18, 1.9
106.54, 9.49755, -1.68245, 10.74, 3.55925, -2.12477, 0, 10.98, 2.22
106.56, 9.52446, -1.45554, 10.54, 3.52235, -1.15308, 0, 11.22, 2.14
106.58, 9.55414, -1.66586, 10.78, 3.48172, -1.4122, 16, 11.37, 1.91
106.6, 9.58575, -1.78425, 10.93, 3.44316, -3.22602, 16, 10.68, 1.74
106.62, 9.61841, -1.06159, 10.24, 3.42161, -0.181383, -16, 10.67, 1.56
106.64, 9.65124, -1.01876, 10.23, 3.40046, -0.505281, -16, 10.64, 1.55
106.66, 9.68334, -0.956665, 10.2, 3.38015, -0.310942, 16, 9.87, 2.14
106.68, 9.71382, -0.156184, 9.43, 3.37061, 0.401633, 16, 9.92, 1.86
106.7, 9.7418, -0.178204, 9.48, 3.36191, -0.181383, 0, 10.02, 1.65
106.72, 9.76641, -0.253592, 9.58, 3.359, 0.466413, 0, 9.67, 1.78
106.74, 9.78681, 0.11681, 9.23, 3.35776, 0.142515, -16, 9.85, 1.61
106.76, 9.80219, -0.0478123, 9.41, 3.3532, 0.0129559, 16, 10.01, 1.51
106.78, 9.81177, -0.198235, 9.57, 3.35154, 0.0129559, -16, 9.72, 1.28
106.8, 9.81481, 0.0948089, 9.28, 3.34615, -0.0518237, 32, 9.87, 1.25
106.82, 9.81064, -0.0593639, 9.43, 3.34366, -0.505281, 32, 10, 1.22
106.84, 9.79862, -0.201382, 9.56, 3.3362, -0.375722, -16, 10.23, 2.98
106.86, 9.77819, -0.45181, 9.79, 3.33164, 0.0129559, 0, 10.27, 3.08
106.88, 9.74885, -0.521151, 9.83, 3.31215, -2.64301, 16, 10.26, 3.26
106.9, 9.71017, -0.549832, 9.82, 3.28313, -1.54175, -16, 10.27, 3.96
106.92, 9.66179, -0.608207, 9.83, 3.26572, 0.207295, 0, 10.27, 3.9
106.94, 9.60345, -0.666551, 9.83, 3.25867, -0.63484, 0, 10.29, 3.86
106.96, 9.53494, -0.755056, 9.85, 3.24209, -0.893958, 16, 9.9, 4.63
106.98, 9.45617, -0.443831, 9.46, 3.21763, 0.336854, 0, 10.03, 4.41
107, 9.3671, -0.662897, 9.59, 3.19565, -0.893958, -16, 10.22, 4.13
107.02, 9.26781, -0.952187, 9.78, 3.177, -2.05999, -16, 9.9, 5.22
107.04, 9.15846, -0.741542, 9.46, 3.16332, -0.246162, 0, 9.91, 5.11
107.06, 9.03928, -0.870718, 9.47, 3.14881, -0.829179, 16, 10.1, 4.83
107.08, 8.91062, -1.18938, 9.66, 3.13347, -0.829179, -32, 9.26, 2.52
107.1, 8.77289, -0.487106, 8.82, 3.1202, -0.57006, -32, 9.41, 2.11
107.12, 8.62661, -0.783385, 8.97, 3.09781, -0.958738, -16, 9.53, 1.56
107.14, 8.47237, -1.05763, 9.09, 3.08164, -1.73609, 32, 8.9, 359.56
107.16, 8.31085, -0.589154, 8.46, 3.05801, -0.181383, 0, 9.06, 359.33
107.18, 8.14278, -0.917217, 8.62, 3.0207, -0.764399, -16, 9.14, 359.21
107.2, 7.96901, -1.17099, 8.7, 3.00453, -0.57006, 16, 8.9, 359.97
107.22, 7.79042, -1.10958, 8.46, 2.98587, -0.764399, 16, 9, 0.07
107.24, 7.60798, -1.39202, 8.56, 2.95188, -3.22602, -16, 9.13, 0.09
107.26, 7.4227, -1.7073, 8.69, 2.91083, -2.64301, 16, 9.01, 1.42
107.28, 7.23565, -1.77435, 8.57, 2.86274, -1.99521, 0, 9.15, 1.42
107.3, 7.04795, -2.10205, 8.71, 2.79931, -1.99521, 32, 9.27, 1.46
107.32, 6.86075, -2.40925, 8.83, 2.75909, -2.83735, 0, 8.86, 1.83
107.34, 6.67525, -2.18475, 8.42, 2.71805, -1.21786, -16, 8.9, 1.55
107.36, 6.49264, -2.40735, 8.46, 2.66705, -2.70779, 0, 8.94, 1.32
107.38, 6.31418, -2.62582, 8.5, 2.6173, -1.80087, 0, 8.35, 1.5
107.4, 6.14109, -2.20891, 7.91, 2.56382, -2.05999, 0, 8.39, 1.24
107.42, 5.97462, -2.41538, 7.95, 2.49956, -3.03168, 16, 8.46, 1.13
107.44, 5.816, -2.644, 8.02, 2.45437, -3.09646, 16, 8.06, 1.07
107.46, 5.66645, -2.39355, 7.62, 2.40006, -3.16124, 0, 8.14, 1.03
107.48, 5.52717, -2.61283, 7.7, 2.34077, -3.03168, 0, 8.15, 0.77
107.5, 5.39934, -2.75066, 7.71, 2.29185, -2.31911, 0, 7.57, 0.54
107.52, 5.28407, -2.28593, 7.13, 2.24376, -2.64301, 0, 7.6, 0.73
107.54, 5.18245, -2.41755, 7.16, 2.19028, -2.12477, 0, 7.64, 0.64
107.56, 5.09552, -2.54448, 7.2, 2.15172, -2.77257, 16, 7.23, 1.23
107.58, 5.02424, -2.20576, 6.79, 2.09782, -2.05999, 16, 7.35, 1.28
107.6, 4.96952, -2.38048, 6.91, 2.03688, -1.86565, -16, 7.49, 1.29
107.62, 4.93218, -2.55782, 7.05, 2.00081, -3.03168, 16, 7.3, 1.4
107.64, 4.91296, -2.38704, 6.86, 1.95935, -1.67131, 0, 7.22, 1.41
107.66, 4.91254, -2.30746, 6.78, 1.88763, -1.60653, 16, 7.07, 1.51
107.68, 4.93148, -2.13852, 6.63, 1.85985, -1.67131, -16, 6.71, 2.15
107.7, 4.97026, -1.73974, 6.27, 1.81839, -3.03168, -32, 6.77, 2.23
107.72, 5.02925, -1.74075, 6.33, 1.76035, -2.38389, 0, 6.87, 2.47
107.74, 5.10873, -1.76127, 6.43, 1.72345, -2.25433, 16, 6.68, 2.24
107.76, 5.20885, -1.47115, 6.24, 1.6824, -1.47697, 0, 6.64, 2.05
107.78, 5.32969, -1.31031, 6.2, 1.65172, 0.0129559, -32, 6.58, 2.05
107.8, 5.47118, -1.10882, 6.14, 1.64302, -0.505281, 0, 6.18, 2.67
107.82, 5.63316, -0.546843, 5.74, 1.61648, -0.440501, -16, 6.07, 2.68
107.84, 5.81535, -0.254648, 5.63, 1.60902, 0.0777355, 16, 5.96, 2.78
107.86, 6.01738, 0.0573768, 5.52, 1.60695, 0.0129559, -32, 5.71, 3.71
107.88, 6.23873, 0.528733, 5.27, 1.60653, 0.207295, -16, 5.52, 3.69
107.9, 6.47882, 0.958816, 5.08, 1.60736, 0.207295, 16, 5.51, 3.96
107.92, 6.73692, 1.22692, 5.07, 1.61068, -0.116603, 0, 5.7, 4.24
107.94, 7.01222, 1.31222, 5.26, 1.62187, 0.272074, 16, 5.83, 4.26
107.96, 7.30381, 1.47381, 5.39, 1.65131, 2.4098, 16, 5.96, 4.26
107.98, 7.61068, 1.65068, 5.52, 1.67536, 0.142515, 16, 5.77, 3.81
108, 7.93173, 2.16173, 5.33, 1.7023, 1.11421, 16, 5.75, 3.75
108.02, 8.26577, 2.51577, 5.31, 1.7703, 3.31671, 0, 5.71, 3.58
108.04, 8.61156, 2.90156, 5.27, 1.79973, 2.94099, 16, 5.54, 2.96
108.06, 8.96775, 3.42775, 5.1, 1.86897, 3.0576, 16, 5.37, 3.05
108.08, 9.33293, 3.96293, 4.93, 1.95811, 5.19532, 32, 5.19, 3.11
108.1, 9.70566, 4.51566, 4.75, 2.02859, 4.87143, 0, 5.3, 3.44
108.12, 10.0844, 4.78443, 4.86, 2.1115, 5.51922, 16, 5.5, 3.63
108.14, 10.4677, 4.96768, 5.06, 2.21557, 5.45444, 16, 5.67, 3.54
108.16, 10.8538, 5.18383, 5.23, 2.29309, 3.96451, 0, 6.05, 4.08
108.18, 11.2413, 5.19127, 5.61, 2.39135, 5.00098, 16, 6.08, 4.19
108.2, 11.6284, 5.54837, 5.64, 2.52195, 5.13054, 0, 6.18, 4.12
108.22, 12.0135, 5.8335, 5.74, 2.59201, 5.97268, 32, 6.67, 2.61
108.24, 12.395, 5.72503, 6.23, 2.69359, 5.2601, 0, 6.69, 2.45
108.26, 12.7713, 6.08133, 6.25, 2.84325, 5.97268, 0, 6.69, 2.57
108.28, 13.1408, 6.4508, 6.25, 2.9411, 5.71356, 16, 7.12, 2.1
108.3, 13.5019, 6.38187, 6.68, 3.05387, 4.54753, 16, 7.08, 2.35
108.32, 13.853, 6.77299, 6.64, 3.24582, 7.20349, 16, 6.98, 2.38
108.34, 14.1927, 7.21267, 6.54, 3.31589, 6.87959, 16, 7.75, 2.06
108.36, 14.5195, 6.76948, 7.31, 3.44399, 6.55569, 16, 7.56, 2.41
